product,date,sales
Sevara,140211,8263
Sevara,140212,8544
Sevara,140301,8586
Sevara,140302,8618
Solariba,140101,0
Solariba,140102,0
Solariba,140103,0
Solariba,140104,0
Solariba,140105,0
Solariba,140106,0
Solariba,140107,0
Solariba,140108,0
Solariba,140109,0
Solariba,140110,0
Solariba,140111,0
Solariba,140112,0
