product,date,sales,dept,year,type,model
Lotigna 200,140311,223.3329313,???????? ???????,1403,forecast,ARIMA
Lotigna 200,140312,223.3327427,???????? ???????,1403,forecast,ARIMA
Lotigna 200,140401,223.3326773,???????? ???????,1404,forecast,ARIMA
Lotigna 200,140402,223.3326545,???????? ???????,1404,forecast,ARIMA
Lotigna 200,140403,223.3326466,???????? ???????,1404,forecast,ARIMA
Lunaphil Ultra,140301,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140302,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140303,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140304,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140305,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140306,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140307,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140308,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140309,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140310,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140311,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140312,5,??????,1403,forecast,ARIMA
Lunaphil Ultra,140401,5,??????,1404,forecast,ARIMA
Lunaphil Ultra,140402,5,??????,1404,forecast,ARIMA
Lunaphil Ultra,140403,5,??????,1404,forecast,ARIMA
Lunaphil Volify,140301,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140302,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140303,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140304,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140305,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140306,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140307,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140308,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140309,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140310,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140311,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140312,102.65,??????,1403,forecast,ARIMA
Lunaphil Volify,140401,102.65,??????,1404,forecast,ARIMA
Lunaphil Volify,140402,102.65,??????,1404,forecast,ARIMA
Lunaphil Volify,140403,102.65,??????,1404,forecast,ARIMA
Lunaphil Volix,140301,154.7048597,??????,1403,forecast,ETS
Lunaphil Volix,140302,178.676315,??????,1403,forecast,ETS
Lunaphil Volix,140303,202.6477704,??????,1403,forecast,ETS
Lunaphil Volix,140304,226.6192257,??????,1403,forecast,ETS
Lunaphil Volix,140305,250.5906811,??????,1403,forecast,ETS
Lunaphil Volix,140306,274.5621365,??????,1403,forecast,ETS
Lunaphil Volix,140307,298.5335918,??????,1403,forecast,ETS
Lunaphil Volix,140308,322.5050472,??????,1403,forecast,ETS
Lunaphil Volix,140309,346.4765025,??????,1403,forecast,ETS
Lunaphil Volix,140310,370.4479579,??????,1403,forecast,ETS
Lunaphil Volix,140311,394.4194132,??????,1403,forecast,ETS
Lunaphil Volix,140312,418.3908686,??????,1403,forecast,ETS
Lunaphil Volix,140401,442.362324,??????,1404,forecast,ETS
Lunaphil Volix,140402,466.3337793,??????,1404,forecast,ETS
Lunaphil Volix,140403,490.3052347,??????,1404,forecast,ETS
Lunaphil Vollip,140301,251.3553111,??????,1403,forecast,ETS
Lunaphil Vollip,140302,291.2168405,??????,1403,forecast,ETS
Lunaphil Vollip,140303,331.07837,??????,1403,forecast,ETS
Lunaphil Vollip,140304,370.9398995,??????,1403,forecast,ETS
Lunaphil Vollip,140305,410.801429,??????,1403,forecast,ETS
Lunaphil Vollip,140306,450.6629584,??????,1403,forecast,ETS
Lunaphil Vollip,140307,490.5244879,??????,1403,forecast,ETS
Lunaphil Vollip,140308,530.3860174,??????,1403,forecast,ETS
Lunaphil Vollip,140309,570.2475469,??????,1403,forecast,ETS
Lunaphil Vollip,140310,610.1090763,??????,1403,forecast,ETS
Lunaphil Vollip,140311,649.9706058,??????,1403,forecast,ETS
Lunaphil Vollip,140312,689.8321353,??????,1403,forecast,ETS
Lunaphil Vollip,140401,729.6936648,??????,1404,forecast,ETS
Lunaphil Vollip,140402,769.5551942,??????,1404,forecast,ETS
Lunaphil Vollip,140403,809.4167237,??????,1404,forecast,ETS
Lunaphil Volume,140301,45.30585412,??????,1403,forecast,ARIMA
Lunaphil Volume,140302,19.97806965,??????,1403,forecast,ARIMA
Lunaphil Volume,140303,8.80952969,??????,1403,forecast,ARIMA
Lunaphil Volume,140304,3.884650255,??????,1403,forecast,ARIMA
Lunaphil Volume,140305,1.712975395,??????,1403,forecast,ARIMA
Lunaphil Volume,140306,0.755353638,??????,1403,forecast,ARIMA
Lunaphil Volume,140307,0.333080744,??????,1403,forecast,ARIMA
Lunaphil Volume,140308,0.146875286,??????,1403,forecast,ARIMA
Lunaphil Volume,140309,0.064766127,??????,1403,forecast,ARIMA
Lunaphil Volume,140310,0.028559272,??????,1403,forecast,ARIMA
Lunaphil Volume,140311,0.012593497,??????,1403,forecast,ARIMA
Lunaphil Volume,140312,0.005553228,??????,1403,forecast,ARIMA
Lunaphil Volume,140401,0.002448752,??????,1404,forecast,ARIMA
Lunaphil Volume,140402,0.001079802,??????,1404,forecast,ARIMA
Lunaphil Volume,140403,0.000476149,??????,1404,forecast,ARIMA
Lyratan,140301,1932.417078,??????????,1403,forecast,ETS
Lyratan,140302,2196.028454,??????????,1403,forecast,ETS
Lyratan,140303,2201.6343,??????????,1403,forecast,ETS
Lyratan,140304,2419.821018,??????????,1403,forecast,ETS
Lyratan,140305,2374.185697,??????????,1403,forecast,ETS
Lyratan,140306,2480.775281,??????????,1403,forecast,ETS
Lyratan,140307,2356.492863,??????????,1403,forecast,ETS
Lyratan,140308,2419.092366,??????????,1403,forecast,ETS
Lyratan,140309,2502.762478,??????????,1403,forecast,ETS
Lyratan,140310,2431.581143,??????????,1403,forecast,ETS
Lyratan,140311,2372.835324,??????????,1403,forecast,ETS
Lyratan,140312,2302.818816,??????????,1403,forecast,ETS
Lyratan,140401,2378.163305,??????????,1404,forecast,ETS
Lyratan,140402,2641.77468,??????????,1404,forecast,ETS
Lyratan,140403,2647.380527,??????????,1404,forecast,ETS
Maciza,140301,3671.483141,?????? ????????,1403,forecast,ARIMA
Maciza,140302,3227.526318,?????? ????????,1403,forecast,ARIMA
Maciza,140303,2837.252885,?????? ????????,1403,forecast,ARIMA
Maciza,140304,2494.17143,?????? ????????,1403,forecast,ARIMA
Maciza,140305,2192.575486,?????? ????????,1403,forecast,ARIMA
Maciza,140306,1927.448613,?????? ????????,1403,forecast,ARIMA
Maciza,140307,1694.380958,?????? ????????,1403,forecast,ARIMA
Maciza,140308,1489.495914,?????? ????????,1403,forecast,ARIMA
Maciza,140309,1309.385629,?????? ????????,1403,forecast,ARIMA
Maciza,140310,1151.054333,?????? ????????,1403,forecast,ARIMA
Maciza,140311,1011.868504,?????? ????????,1403,forecast,ARIMA
Maciza,140312,889.5130665,?????? ????????,1403,forecast,ARIMA
Maciza,140401,781.9528844,?????? ????????,1404,forecast,ARIMA
Maciza,140402,687.3989113,?????? ????????,1404,forecast,ARIMA
Maciza,140403,604.2784324,?????? ????????,1404,forecast,ARIMA
MammaVit,140301,-6.22E-32,????,1403,forecast,ARIMA
MammaVit,140302,-5.35E-32,????,1403,forecast,ARIMA
MammaVit,140303,-4.61E-32,????,1403,forecast,ARIMA
MammaVit,140304,-3.96E-32,????,1403,forecast,ARIMA
MammaVit,140305,-3.41E-32,????,1403,forecast,ARIMA
MammaVit,140306,-2.94E-32,????,1403,forecast,ARIMA
MammaVit,140307,-2.53E-32,????,1403,forecast,ARIMA
MammaVit,140308,-2.17E-32,????,1403,forecast,ARIMA
MammaVit,140309,-1.87E-32,????,1403,forecast,ARIMA
MammaVit,140310,-1.61E-32,????,1403,forecast,ARIMA
MammaVit,140311,-1.39E-32,????,1403,forecast,ARIMA
MammaVit,140312,-1.19E-32,????,1403,forecast,ARIMA
MammaVit,140401,-1.03E-32,????,1404,forecast,ARIMA
MammaVit,140402,-8.83E-33,????,1404,forecast,ARIMA
MammaVit,140403,-7.60E-33,????,1404,forecast,ARIMA
Melitide,140301,24942.08825,?????? ????????,1403,forecast,ETS
Melitide,140302,25453.48059,?????? ????????,1403,forecast,ETS
Melitide,140303,29719.27097,?????? ????????,1403,forecast,ETS
Melitide,140304,31767.94737,?????? ????????,1403,forecast,ETS
Melitide,140305,31743.8267,?????? ????????,1403,forecast,ETS
Melitide,140306,30233.9679,?????? ????????,1403,forecast,ETS
Melitide,140307,19721.56684,?????? ????????,1403,forecast,ETS
Melitide,140308,19367.73082,?????? ????????,1403,forecast,ETS
Melitide,140309,26213.89139,?????? ????????,1403,forecast,ETS
Melitide,140310,29422.79526,?????? ????????,1403,forecast,ETS
Melitide,140311,32388.88129,?????? ????????,1403,forecast,ETS
Melitide,140312,37893.59474,?????? ????????,1403,forecast,ETS
Melitide,140401,29771.21034,?????? ????????,1404,forecast,ETS
Melitide,140402,30282.60267,?????? ????????,1404,forecast,ETS
Melitide,140403,34548.39305,?????? ????????,1404,forecast,ETS
Merolic,140301,2928.634453,????????,1403,forecast,ARIMA
Merolic,140302,2022.369844,????????,1403,forecast,ARIMA
Merolic,140303,2098.966998,????????,1403,forecast,ARIMA
Merolic,140304,2788.180352,????????,1403,forecast,ARIMA
Merolic,140305,3346.572394,????????,1403,forecast,ARIMA
Merolic,140306,2921.015169,????????,1403,forecast,ARIMA
Merolic,140307,2599.372982,????????,1403,forecast,ARIMA
Merolic,140308,2455.169491,????????,1403,forecast,ARIMA
Merolic,140309,2211.854589,????????,1403,forecast,ARIMA
Merolic,140310,2526.84779,????????,1403,forecast,ARIMA
Merolic,140311,2630.73967,????????,1403,forecast,ARIMA
Merolic,140312,2560.782788,????????,1403,forecast,ARIMA
Merolic,140401,2540.311151,????????,1404,forecast,ARIMA
Merolic,140402,2540.311151,????????,1404,forecast,ARIMA
Merolic,140403,2540.311151,????????,1404,forecast,ARIMA
Mertisso 40,140301,8.230684226,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140302,7.520011862,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140303,7.057442402,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140304,6.756360615,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140305,6.560389523,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140306,6.432833919,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140307,6.349809266,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140308,6.295769358,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140309,6.260595328,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140310,6.237700908,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140311,6.222799161,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140312,6.213099764,???????? ???????,1403,forecast,ARIMA
Mertisso 40,140401,6.206786525,???????? ???????,1404,forecast,ARIMA
Mertisso 40,140402,6.202677301,???????? ???????,1404,forecast,ARIMA
Mertisso 40,140403,6.200002649,???????? ???????,1404,forecast,ARIMA
Mertisso 80,140301,100.2058043,???????? ???????,1403,forecast,ETS
Mertisso 80,140302,105.6616719,???????? ???????,1403,forecast,ETS
Mertisso 80,140303,111.1175395,???????? ???????,1403,forecast,ETS
Mertisso 80,140304,116.5734071,???????? ???????,1403,forecast,ETS
Mertisso 80,140305,122.0292747,???????? ???????,1403,forecast,ETS
Mertisso 80,140306,127.4851423,???????? ???????,1403,forecast,ETS
Mertisso 80,140307,132.9410099,???????? ???????,1403,forecast,ETS
Mertisso 80,140308,138.3968775,???????? ???????,1403,forecast,ETS
Mertisso 80,140309,143.8527451,???????? ???????,1403,forecast,ETS
Mertisso 80,140310,149.3086127,???????? ???????,1403,forecast,ETS
Mertisso 80,140311,154.7644803,???????? ???????,1403,forecast,ETS
Mertisso 80,140312,160.2203479,???????? ???????,1403,forecast,ETS
Mertisso 80,140401,165.6762156,???????? ???????,1404,forecast,ETS
Mertisso 80,140402,171.1320832,???????? ???????,1404,forecast,ETS
Mertisso 80,140403,176.5879508,???????? ???????,1404,forecast,ETS
Milosun,140301,1240.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140302,862.9425456,???????? ???????,1403,forecast,ARIMA
Milosun,140303,1381.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140304,782.9425456,???????? ???????,1403,forecast,ARIMA
Milosun,140305,1684.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140306,953.9425456,???????? ???????,1403,forecast,ARIMA
Milosun,140307,1499.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140308,1003.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140309,2487.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140310,1401.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140311,1430.942546,???????? ???????,1403,forecast,ARIMA
Milosun,140312,1398.495931,???????? ???????,1403,forecast,ARIMA
Milosun,140401,1753.885091,???????? ???????,1404,forecast,ARIMA
Milosun,140402,1375.885091,???????? ???????,1404,forecast,ARIMA
Milosun,140403,1894.885091,???????? ???????,1404,forecast,ARIMA
MyeloAid,140301,15170.93338,????,1403,forecast,ARIMA
MyeloAid,140302,17707.71152,????,1403,forecast,ARIMA
MyeloAid,140303,18834.08835,????,1403,forecast,ARIMA
MyeloAid,140304,19208.5611,????,1403,forecast,ARIMA
MyeloAid,140305,17480.32288,????,1403,forecast,ARIMA
MyeloAid,140306,17604.58359,????,1403,forecast,ARIMA
MyeloAid,140307,17897.90648,????,1403,forecast,ARIMA
MyeloAid,140308,20928.76887,????,1403,forecast,ARIMA
MyeloAid,140309,17718.27791,????,1403,forecast,ARIMA
MyeloAid,140310,18242.37069,????,1403,forecast,ARIMA
MyeloAid,140311,17834.50816,????,1403,forecast,ARIMA
MyeloAid,140312,18757.02617,????,1403,forecast,ARIMA
MyeloAid,140401,17618.92571,????,1404,forecast,ARIMA
MyeloAid,140402,18691.10888,????,1404,forecast,ARIMA
MyeloAid,140403,19167.17821,????,1404,forecast,ARIMA
Nano-D,140301,-850.2346609,????,1403,forecast,ARIMA
Nano-D,140302,-898.8576417,????,1403,forecast,ARIMA
Nano-D,140303,-980.7489778,????,1403,forecast,ARIMA
Nano-D,140304,-1025.350509,????,1403,forecast,ARIMA
Nano-D,140305,-1051.307138,????,1403,forecast,ARIMA
Nano-D,140306,-1052.038311,????,1403,forecast,ARIMA
Nano-D,140307,-1037.780444,????,1403,forecast,ARIMA
Nano-D,140308,-1060.812382,????,1403,forecast,ARIMA
Nano-D,140309,-1061.543555,????,1403,forecast,ARIMA
Nano-D,140310,-1061.543555,????,1403,forecast,ARIMA
Nano-D,140311,-1061.543555,????,1403,forecast,ARIMA
Nano-D,140312,-1319.79118,????,1403,forecast,ARIMA
Nano-D,140401,-1372.377717,????,1404,forecast,ARIMA
Nano-D,140402,-1390.153614,????,1404,forecast,ARIMA
Nano-D,140403,-1420.091967,????,1404,forecast,ARIMA
Nano-D 2000,140301,-302.8307452,????,1403,forecast,ARIMA
Nano-D 2000,140302,-333.6125585,????,1403,forecast,ARIMA
Nano-D 2000,140303,-358.0969117,????,1403,forecast,ARIMA
Nano-D 2000,140304,-332.266757,????,1403,forecast,ARIMA
Nano-D 2000,140305,-355.0378359,????,1403,forecast,ARIMA
Nano-D 2000,140306,-345.6987486,????,1403,forecast,ARIMA
Nano-D 2000,140307,-332.2077033,????,1403,forecast,ARIMA
Nano-D 2000,140308,-317.9920757,????,1403,forecast,ARIMA
Nano-D 2000,140309,-310.3320307,????,1403,forecast,ARIMA
Nano-D 2000,140310,-298.6672767,????,1403,forecast,ARIMA
Nano-D 2000,140311,-286.8327562,????,1403,forecast,ARIMA
Nano-D 2000,140312,-349.8038834,????,1403,forecast,ARIMA
Nano-D 2000,140401,-327.6344506,????,1404,forecast,ARIMA
Nano-D 2000,140402,-323.8678013,????,1404,forecast,ARIMA
Nano-D 2000,140403,-319.2005593,????,1404,forecast,ARIMA
Nanojade 180,140301,286.3813613,???????? ?????,1403,forecast,ETS
Nanojade 180,140302,278.6430733,???????? ?????,1403,forecast,ETS
Nanojade 180,140303,270.9047852,???????? ?????,1403,forecast,ETS
Nanojade 180,140304,263.1664972,???????? ?????,1403,forecast,ETS
Nanojade 180,140305,255.4282091,???????? ?????,1403,forecast,ETS
Nanojade 180,140306,247.6899211,???????? ?????,1403,forecast,ETS
Nanojade 180,140307,239.951633,???????? ?????,1403,forecast,ETS
Nanojade 180,140308,232.213345,???????? ?????,1403,forecast,ETS
Nanojade 180,140309,224.4750569,???????? ?????,1403,forecast,ETS
Nanojade 180,140310,216.7367689,???????? ?????,1403,forecast,ETS
Nanojade 180,140311,208.9984808,???????? ?????,1403,forecast,ETS
Nanojade 180,140312,201.2601928,???????? ?????,1403,forecast,ETS
Nanojade 180,140401,193.5219047,???????? ?????,1404,forecast,ETS
Nanojade 180,140402,185.7836167,???????? ?????,1404,forecast,ETS
Nanojade 180,140403,178.0453287,???????? ?????,1404,forecast,ETS
Nanojade 180 Old,140301,-58.15115289,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140302,260.5211071,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140303,73.07091062,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140304,-58.76120339,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140305,-45.28700446,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140306,-76.48654199,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140307,-6.62333309,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140308,68.04196806,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140309,62.37690664,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140310,-9.645403227,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140311,-21.00984376,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140312,-30.23302818,???????? ?????,1403,forecast,ETS
Nanojade 180 Old,140401,-78.1876386,???????? ?????,1404,forecast,ETS
Nanojade 180 Old,140402,240.4846214,???????? ?????,1404,forecast,ETS
Nanojade 180 Old,140403,53.03442492,???????? ?????,1404,forecast,ETS
Nanojade 360,140301,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140302,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140303,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140304,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140305,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140306,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140307,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140308,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140309,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140310,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140311,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140312,10911.67857,???????? ?????,1403,forecast,ARIMA
Nanojade 360,140401,10911.67857,???????? ?????,1404,forecast,ARIMA
Nanojade 360,140402,10911.67857,???????? ?????,1404,forecast,ARIMA
Nanojade 360,140403,10911.67857,???????? ?????,1404,forecast,ARIMA
Nanojade 360 Old,140301,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140302,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140303,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140304,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140305,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140306,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140307,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140308,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140309,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140310,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140311,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140312,0,???????? ?????,1403,forecast,ARIMA
Nanojade 360 Old,140401,0,???????? ?????,1404,forecast,ARIMA
Nanojade 360 Old,140402,0,???????? ?????,1404,forecast,ARIMA
Nanojade 360 Old,140403,0,???????? ?????,1404,forecast,ARIMA
Nanojade 90,140301,-6.163142775,???????? ?????,1403,forecast,ETS
Nanojade 90,140302,-4.662700828,???????? ?????,1403,forecast,ETS
Nanojade 90,140303,0.835630076,???????? ?????,1403,forecast,ETS
Nanojade 90,140304,0.335583177,???????? ?????,1403,forecast,ETS
Nanojade 90,140305,-5.165908634,???????? ?????,1403,forecast,ETS
Nanojade 90,140306,-3.165720262,???????? ?????,1403,forecast,ETS
Nanojade 90,140307,0.83477417,???????? ?????,1403,forecast,ETS
Nanojade 90,140308,-7.166320534,???????? ?????,1403,forecast,ETS
Nanojade 90,140309,-7.669713068,???????? ?????,1403,forecast,ETS
Nanojade 90,140310,-3.888121691,???????? ?????,1403,forecast,ETS
Nanojade 90,140311,-6.884882135,???????? ?????,1403,forecast,ETS
Nanojade 90,140312,-6.773673188,???????? ?????,1403,forecast,ETS
Nanojade 90,140401,-11.27347384,???????? ?????,1404,forecast,ETS
Nanojade 90,140402,-9.773031892,???????? ?????,1404,forecast,ETS
Nanojade 90,140403,-4.274700988,???????? ?????,1404,forecast,ETS
Nanojade 90 Old,140301,1.479671586,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140302,0.229650137,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140303,-0.209687154,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140304,0.55521906,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140305,0.638465471,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140306,0.930281762,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140307,0.442331618,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140308,0.632412604,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140309,0.734564434,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140310,1.561697853,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140311,0.227954489,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140312,0.704088914,???????? ?????,1403,forecast,ARIMA
Nanojade 90 Old,140401,0.704088914,???????? ?????,1404,forecast,ARIMA
Nanojade 90 Old,140402,0.704088914,???????? ?????,1404,forecast,ARIMA
Nanojade 90 Old,140403,0.704088914,???????? ?????,1404,forecast,ARIMA
Neofor,140301,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140302,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140303,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140304,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140305,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140306,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140307,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140308,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140309,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140310,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140311,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140312,56.29611329,???????? ???????,1403,forecast,ARIMA
Neofor,140401,56.29611329,???????? ???????,1404,forecast,ARIMA
Neofor,140402,56.29611329,???????? ???????,1404,forecast,ARIMA
Neofor,140403,56.29611329,???????? ???????,1404,forecast,ARIMA
Neurotec,140301,26343.79955,????,1403,forecast,ETS
Neurotec,140302,28520.49273,????,1403,forecast,ETS
Neurotec,140303,29815.19691,????,1403,forecast,ETS
Neurotec,140304,28191.07585,????,1403,forecast,ETS
Neurotec,140305,29616.57136,????,1403,forecast,ETS
Neurotec,140306,29036.00486,????,1403,forecast,ETS
Neurotec,140307,29489.21439,????,1403,forecast,ETS
Neurotec,140308,28380.31308,????,1403,forecast,ETS
Neurotec,140309,30443.06968,????,1403,forecast,ETS
Neurotec,140310,30832.74954,????,1403,forecast,ETS
Neurotec,140311,33269.31612,????,1403,forecast,ETS
Neurotec,140312,31363.09042,????,1403,forecast,ETS
Neurotec,140401,29809.74991,????,1404,forecast,ETS
Neurotec,140402,31986.44309,????,1404,forecast,ETS
Neurotec,140403,33281.14726,????,1404,forecast,ETS
OvuGen,140301,-937.5700848,????,1403,forecast,ETS
OvuGen,140302,-1223.467753,????,1403,forecast,ETS
OvuGen,140303,-350.55009,????,1403,forecast,ETS
OvuGen,140304,-680.3526274,????,1403,forecast,ETS
OvuGen,140305,-1558.651337,????,1403,forecast,ETS
OvuGen,140306,-1905.957006,????,1403,forecast,ETS
OvuGen,140307,-1868.035387,????,1403,forecast,ETS
OvuGen,140308,-1674.883378,????,1403,forecast,ETS
OvuGen,140309,-1176.7211,????,1403,forecast,ETS
OvuGen,140310,-834.7130401,????,1403,forecast,ETS
OvuGen,140311,-1406.34784,????,1403,forecast,ETS
OvuGen,140312,-2048.734176,????,1403,forecast,ETS
OvuGen,140401,-2343.903813,????,1404,forecast,ETS
OvuGen,140402,-2629.801481,????,1404,forecast,ETS
OvuGen,140403,-1756.883818,????,1404,forecast,ETS
Paglimet 12.5-1000,140301,1642.574575,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140302,3761.135164,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140303,4694.443931,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140304,4444.900124,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140305,4185.649494,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140306,2737.414016,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140307,2932.777352,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140308,4281.748632,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140309,4336.475233,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140310,4825.753195,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140311,4229.086512,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140312,3140.393689,?????? ????????,1403,forecast,ETS
Paglimet 12.5-1000,140401,2509.188801,?????? ????????,1404,forecast,ETS
Paglimet 12.5-1000,140402,4627.749391,?????? ????????,1404,forecast,ETS
Paglimet 12.5-1000,140403,5561.058158,?????? ????????,1404,forecast,ETS
Paglimet 12.5-1000 ER,140301,1753.193237,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140302,4756.668904,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140303,2245.395334,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140304,5359.345038,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140305,5156.246868,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140306,3708.212585,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140307,3022.43774,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140308,375.9991717,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140309,3776.89567,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140310,7563.169152,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140311,3760.623543,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140312,1781.87813,?????? ????????,1403,forecast,Prophet
Paglimet 12.5-1000 ER,140401,2080.562356,?????? ????????,1404,forecast,Prophet
